X,Y,Z
459916.65,3642756.38,13.780000000000001
459915.54,3642756.37,7.5200000000000005
459916.42,3642756.39,14.620000000000001
459916.19,3642756.41,15.75
459915.9,3642756.41,14.1
459915.81,3642756.43,15.610000000000001
459914.84,3642756.42,10.26
459915.41000000003,3642756.44,15.530000000000001
459915.18,3642756.44,14.280000000000001
459914.35,3642756.43,9.85
459915.31,3642756.46,17.32
459914.97,3642756.46,15.42
459915.16000000003,3642756.48,18.740000000000002
459914.95,3642756.48,17.61
459914.27,3642756.47,14.01
459915.26,3642756.5,21.36
459914.78,3642756.49,18.79
459914.56,3642756.49,17.66
459914.27,3642756.49,16.1
459914.87,3642756.51,21.52
459914.38,3642756.51,18.96
459914.39,3642756.53,21.28
459914.04,3642756.53,19.400000000000002
459913.84,3642756.52,18.35
459913.6,3642756.52,17.12
459914.02,3642756.54,21.55
459913.86,3642756.54,20.71
459913.62,3642756.54,19.47
459913.34,3642756.54,17.97
459913.17,3642756.54,17.07
459913.53,3642756.56,21.12
459913.23,3642756.56,19.51
459912.89,3642756.56,17.77
459912.69,3642756.55,16.68
459913.1,3642756.57,20.830000000000002
459912.25,3642756.57,16.29
459911.96,3642756.57,14.74
459913.33,3642756.59,24.16
459912.7,3642756.59,20.82
459911.87,3642756.6,18.47
459911.07,3642756.6,14.31
459909.66000000003,3642756.59,6.92
459912.48,3642756.62,23.98
459911.36,3642756.62,18.06
459911.89,3642756.64,22.900000000000002
459911.55,3642756.64,21.12
459911.42,3642756.63,20.44
459910.99,3642756.63,18.18
459911.48,3642756.65,22.96
459911.12,3642756.65,21.080000000000002
459910.96,3642756.65,20.240000000000002
459910.65,3642756.65,18.68
459911.35,3642756.67,24.32
459910.6,3642756.67,20.48
459910.3,3642756.66,18.93
459910.92,3642756.68,24.18
459909.9,3642756.68,18.93
459908.41000000003,3642756.69,13.31
459907.48,3642756.69,8.5
459909.67,3642756.71,22.11
459909.21,3642756.73,21.77
459908.84,3642756.73,19.86
459908.27,3642756.73,16.89
459907.1,3642756.72,10.94
459906.61,3642756.72,8.370000000000001
459909.25,3642756.75,24.16
459908.78,3642756.75,21.73
459908.42,3642756.74,19.87
459908.89,3642756.76,24.5
459908.6,3642756.78,25.12
459908.33,3642756.78,23.76
459908.27,3642756.8,25.5
459907.71,3642756.81,24.62
459907.31,3642756.83,24.64
459906.99,3642756.82,23.01
459906.46,3642756.82,20.29
459906.19,3642756.84,20.91
459905.37,3642756.83,16.75
459904.38,3642756.83,11.63
459905.94,3642756.85,21.8
459905.7,3642756.85,20.580000000000002
459904.97,3642756.85,16.87
459904.73,3642756.85,15.65
459904.29,3642756.85,13.34
459903.99,3642756.85,11.77
459905.39,3642756.87,21.02
459904.54,3642756.87,16.68
459904.34,3642756.87,15.64
459904.15,3642756.86,14.64
459903.84,3642756.86,13.1
459904.57,3642756.88,18.96
459904.13,3642756.88,16.71
459903.9,3642756.88,15.57
459903.68,3642756.88,14.48
459904.2,3642756.9,19.01
459903.78,3642756.9,16.97
459903.29,3642756.9,14.49
459903.73,3642756.91,18.72
459903.39,3642756.91,17.03
459903.36,3642756.93,19.03
459903.21,3642756.93,18.29
459902.92,3642756.93,16.830000000000002
459902.19,3642756.93,13.1
459901.82,3642756.93,11.16
459902.9,3642756.95,18.88
459902.64,3642756.95,17.55
459902.46,3642756.95,16.63
459902.12,3642756.94,14.870000000000001
459901.84,3642756.94,13.43
459901.14,3642756.94,9.96
459902.52,3642756.96,18.96
459902.26,3642756.96,17.580000000000002
459902.15,3642756.96,17.03
459902.11,3642756.98,18.900000000000002
459901.85,3642756.98,17.6
459901.55,3642756.98,16.07
459901.17,3642756.97,14.200000000000001
459901.49,3642756.99,17.96
459901.02,3642756.99,15.64
459901.02,3642757.01,17.77
459899.81,3642757.01,11.78
459900.65,3642757.03,17.91
459900.25,3642757.02,15.950000000000001
459899.83,3642757.02,13.870000000000001
459899.62,3642757.02,12.82
459900.36,3642757.04,18.37
459899.46,3642757.04,13.94
459899.9,3642757.06,18.1
459899.48,3642757.07,18.02
459899.35,3642757.07,17.34
459899.03,3642757.07,15.74
459898.57,3642757.07,13.48
459899.13,3642757.09,18.35
459898.94,3642757.09,17.42
459898.33,3642757.09,14.450000000000001
459898.75,3642757.1,18.37
459897.95,3642757.1,14.5
459897.82,3642757.1,13.84
459898.53,3642757.12,19.400000000000002
459898.31,3642757.12,18.39
459897.68,3642757.12,15.290000000000001
459898.3,3642757.13,20.3
459898.16000000003,3642757.13,19.61
459897.86,3642757.15,20.07
459897.71,3642757.15,19.32
459897.66000000003,3642757.17,21.19
459897.26,3642757.17,19.23
459894.76,3642757.16,7.07
459894.51,3642757.16,5.87
459897.25,3642757.18,21.23
459896.81,3642757.18,19.09
459896.39,3642757.18,17.05
459896.38,3642757.2,18.95
459896.09,3642757.21,19.650000000000002
459895.94,3642757.21,18.94
459895.98,3642757.23,21.18
459895.59,3642757.23,19.34
459895.04,3642757.23,16.66
459892.64,3642757.22,5.14
459895.68,3642757.25,21.78
459895.27,3642757.25,19.77
459894.87,3642757.25,17.830000000000002
459892.2,3642757.24,5.05
459895.33,3642757.26,22.05
459894.77,3642757.26,19.3
459891.81,3642757.26,5.19
459894.89,3642757.28,21.81
459894.0,3642757.28,17.54
459891.41000000003,3642757.27,5.13
459892.79,3642757.29,13.66
459891.9,3642757.29,9.540000000000001
459892.37,3642757.31,13.64
459891.53,3642757.3,9.61
459892.98,3642757.32,18.52
459892.17,3642757.32,14.76
459891.91000000003,3642757.32,13.51
459891.2,3642757.32,10.03
459890.92,3642757.32,8.620000000000001
459890.77,3642757.32,7.91
459890.02,3642757.32,4.32
459892.89,3642757.34,20.01
459892.62,3642757.34,18.740000000000002
459892.31,3642757.34,17.28
459891.71,3642757.34,14.46
459890.9,3642757.34,10.46
459890.62,3642757.34,9.14
459892.41000000003,3642757.35,19.78
459892.12,3642757.35,18.47
459891.6,3642757.35,15.98
459891.25,3642757.35,14.23
459891.08,3642757.35,13.39
459890.49,3642757.35,10.57
459891.73,3642757.37,18.52
459890.98,3642757.37,14.83
459890.07,3642757.37,10.52
459889.11,3642757.37,5.8
459889.69,3642757.38,10.49
459889.55,3642757.38,9.83
459890.97,3642757.4,18.650000000000002
459889.03,3642757.4,9.28
459890.48,3642757.42,18.34
459889.31,3642757.42,12.77
459888.57,3642757.42,9.15
459890.69,3642757.43,21.240000000000002
459890.05,3642757.43,18.22
459888.89,3642757.43,12.6
459888.12,3642757.43,8.950000000000001
459890.19,3642757.45,20.84
459890.05,3642757.45,20.19
459889.58,3642757.45,17.94
459887.68,3642757.45,8.81
459889.71,3642757.47,20.66
459889.13,3642757.47,17.73
459887.26,3642757.46,8.89
459886.92,3642757.46,7.26
459889.51,3642757.48,21.71
459888.72,3642757.48,17.78
459887.02,3642757.48,9.78
459889.43,3642757.5,23.14
459889.07,3642757.5,21.34
459888.77,3642757.5,19.88
459888.3,3642757.5,17.72
459887.02,3642757.5,11.65
459886.46,3642757.5,8.86
459889.12,3642757.51,23.37
459888.63,3642757.51,21.03
459888.33,3642757.51,19.7
459888.32,3642757.53,21.55
459887.93,3642757.53,19.66
459886.01,3642757.53,10.3
459888.25,3642757.54,23.06
459888.1,3642757.54,22.37
459888.05,3642757.56,24.1
459887.75,3642757.56,22.66
459887.22,3642757.56,20.17
459887.69,3642757.57,24.26
459887.47,3642757.57,23.2
459886.75,3642757.57,19.72
459884.69,3642757.57,9.8
459887.15,3642757.59,23.6
459884.26,3642757.59,9.65
459886.8,3642757.61,23.8
459883.9,3642757.6,9.71
459883.76,3642757.6,9.040000000000001
459886.06,3642757.62,21.95
459885.58,3642757.62,19.68
459883.52,3642757.62,9.6
459885.54,3642757.64,21.490000000000002
459885.4,3642757.65,22.82
459885.19,3642757.65,21.78
459884.84,3642757.65,20.16
459884.47,3642757.65,18.3
459881.17,3642757.65,2.65
459885.0,3642757.67,22.71
459884.42,3642757.67,19.900000000000002
459882.25,3642757.67,9.5
459882.09,3642757.67,8.74
459884.39,3642757.68,21.73
459883.98,3642757.68,19.72
459883.84,3642757.7,20.97
459883.57,3642757.7,19.63
459884.1,3642757.72,24.150000000000002
459883.17,3642757.72,19.7
459883.88,3642757.73,24.89
459883.38,3642757.75,24.330000000000002
459882.81,3642757.75,21.66
459883.11,3642757.76,24.84
459882.43,3642757.76,21.68
459881.71,3642757.76,18.32
459882.83,3642757.78,25.38
459882.69,3642757.78,24.72
459882.37,3642757.78,23.2
459880.45,3642757.78,14.35
459882.41000000003,3642757.79,25.240000000000002
459882.13,3642757.79,23.93
459882.1,3642757.81,25.61
459881.89,3642757.81,24.66
459881.15,3642757.81,21.28
459881.03,3642757.83,22.62
459880.59,3642757.84,22.42
459879.49,3642757.84,17.29
459879.22,3642757.84,16.080000000000002
459879.1,3642757.86,17.27
459919.08,3642756.95,17.45
459918.91000000003,3642756.95,16.54
459918.68,3642756.96,17.71
459918.56,3642756.96,17.03
459918.45,3642756.96,16.36
459918.23,3642756.96,15.07
459918.37,3642756.98,18.02
459917.82,3642756.98,14.73
459917.94,3642756.99,17.56
459917.71,3642756.99,16.32
459917.17,3642756.99,13.39
459917.57,3642757.01,17.8
459917.19,3642757.01,15.76
459916.81,3642757.01,13.67
459917.08,3642757.03,17.52
459916.74,3642757.02,15.63
459916.46,3642757.02,14.120000000000001
459916.61,3642757.04,17.1
459916.37,3642757.04,15.8
459916.14,3642757.04,14.59
459915.82,3642757.04,12.82
459916.2,3642757.06,17.19
459915.98,3642757.06,15.99
459915.76,3642757.06,14.8
459915.09,3642757.05,11.040000000000001
459915.85,3642757.07,17.56
459915.61,3642757.07,16.18
459915.42,3642757.09,17.48
459915.3,3642757.09,16.81
459915.07,3642757.09,15.55
459914.47,3642757.09,12.27
459913.97,3642757.08,9.59
459914.97,3642757.11,17.13
459914.65,3642757.1,15.370000000000001
459914.49,3642757.1,14.530000000000001
459914.18,3642757.1,12.84
459913.82,3642757.1,10.950000000000001
459913.51,3642757.1,9.26
459915.42,3642757.12,21.68
459915.26,3642757.12,20.85
459914.68,3642757.12,17.62
459914.44,3642757.12,16.34
459914.06,3642757.12,14.290000000000001
459914.99,3642757.14,21.46
459914.08,3642757.14,16.57
459913.65,3642757.13,14.27
459914.86,3642757.16,22.75
459914.54,3642757.15,21.03
459914.27,3642757.15,19.6
459914.01,3642757.15,18.23
459914.51,3642757.17,23.19
459914.33,3642757.17,22.25
459914.07,3642757.17,20.88
459913.75,3642757.17,19.13
459913.55,3642757.17,18.12
459913.2,3642757.17,16.25
459913.75,3642757.19,21.19
459913.21,3642757.18,18.36
459912.82,3642757.18,16.28
459913.75,3642757.2,23.490000000000002
459913.62,3642757.2,22.81
459913.26,3642757.2,20.92
459912.35,3642757.2,16.05
459913.71,3642757.22,25.28
459913.4,3642757.22,23.66
459913.17,3642757.24,24.59
459912.96,3642757.23,23.46
459912.87,3642757.25,25.21
459912.63,3642757.25,23.990000000000002
459912.35,3642757.25,22.48
459912.22,3642757.27,23.97
459911.96,3642757.27,22.59
459911.71,3642757.26,21.32
459910.24,3642757.26,13.71
459911.62,3642757.28,22.86
459911.33,3642757.28,21.36
459910.8,3642757.28,18.59
459910.91000000003,3642757.3,21.43
459910.52,3642757.29,19.43
459909.95,3642757.29,16.42
459910.5,3642757.31,21.57
459910.02,3642757.31,19.07
459910.03,3642757.33,21.28
459910.05,3642757.34,23.43
459909.79,3642757.34,22.02
459909.6,3642757.34,21.03
459909.74,3642757.36,23.85
459909.44,3642757.36,22.3
459909.37,3642757.37,24.02
459909.02,3642757.37,22.29
459909.09,3642757.39,24.66
459908.55,3642757.39,21.77
459908.72,3642757.41,24.8
459908.4,3642757.41,23.21
459908.27,3642757.42,24.52
459908.1,3642757.42,23.67
459907.79,3642757.42,22.07
459907.83,3642757.44,24.44
459907.56,3642757.44,23.06
459907.23,3642757.44,21.37
459907.42,3642757.45,24.35
459907.14,3642757.45,22.93
459906.68,3642757.45,20.650000000000002
459906.77,3642757.47,23.05
459906.4,3642757.47,21.22
459906.2,3642757.46,20.2
459906.04,3642757.48,21.51
459905.76,3642757.48,20.12
459905.03,3642757.48,16.36
459905.44,3642757.5,20.66
459904.95,3642757.5,18.09
459904.78,3642757.49,17.22
459904.59,3642757.49,16.240000000000002
459904.76,3642757.51,19.150000000000002
459904.62,3642757.51,18.44
459904.37,3642757.51,17.17
459903.47,3642757.51,12.67
459904.36,3642757.53,19.26
459904.01,3642757.53,17.55
459903.95,3642757.54,19.45
459903.8,3642757.54,18.7
459903.01,3642757.54,14.74
459903.47,3642757.56,19.080000000000002
459903.04,3642757.56,16.96
459903.24,3642757.58,20.01
459903.09,3642757.58,19.26
459902.74,3642757.57,17.46
459902.81,3642757.59,19.76
459902.4,3642757.59,17.69
459902.13,3642757.6,18.3
459901.48,3642757.6,15.0
459901.75,3642757.62,18.31
459901.19,3642757.62,15.51
459898.68,3642757.62,2.87
459901.38,3642757.64,18.6
459900.59,3642757.63,14.65
459899.09,3642757.63,7.11
459898.79,3642757.63,5.59
459900.69,3642757.65,17.19
459899.99,3642757.65,13.74
459899.68,3642757.65,12.200000000000001
459900.38,3642757.67,17.740000000000002
459900.17,3642757.67,16.72
459899.61,3642757.66,13.96
459899.83,3642757.68,16.96
459899.49,3642757.68,15.290000000000001
459899.14,3642757.68,13.46
459900.03,3642757.7,19.93
459899.43,3642757.7,16.96
459899.13,3642757.7,15.39
459899.55,3642757.71,19.68
459899.16000000003,3642757.71,17.67
459898.67,3642757.71,15.22
459898.42,3642757.71,13.99
459899.08,3642757.73,19.32
459898.08,3642757.74,16.46
459897.9,3642757.78,19.740000000000002
459897.69,3642757.79,20.77
459897.35,3642757.81,21.11
459896.97,3642757.82,21.12
459896.61,3642757.82,19.37
459896.23,3642757.82,17.56
459895.82,3642757.84,17.53
459896.17,3642757.85,21.17
459895.66000000003,3642757.85,18.73
459895.42,3642757.85,17.54
459895.8,3642757.87,21.400000000000002
459895.63,3642757.87,20.62
459895.33,3642757.87,19.13
459895.17,3642757.87,18.38
459892.33,3642757.87,4.75
459895.27,3642757.89,20.740000000000002
459895.07,3642757.88,19.79
459894.6,3642757.9,19.56
459894.15,3642757.9,17.46
459891.6,3642757.9,5.17
459891.32,3642757.91,3.81
459894.79,3642757.92,22.37
459893.75,3642757.92,17.48
459890.88,3642757.92,3.66
459893.28,3642757.93,17.09
459891.69,3642757.93,9.48
459891.28,3642757.93,7.48
459890.55,3642757.93,3.94
459892.89,3642757.95,17.32
459892.37,3642757.95,14.86
459892.21,3642757.95,14.09
459891.32,3642757.95,9.790000000000001
459890.86,3642757.95,7.57
459893.0,3642757.96,19.830000000000002
459892.7,3642757.96,18.42
459892.43,3642757.96,17.13
459891.9,3642757.96,14.59
459890.94,3642757.96,9.98
459892.58,3642757.98,19.79
459892.37,3642757.98,18.77
459892.23,3642757.98,18.080000000000002
459891.44,3642757.98,14.290000000000001
459890.55,3642757.98,10.02
459892.03,3642757.99,19.17
459891.82,3642757.99,18.17
459890.87,3642757.99,13.620000000000001
459890.1,3642757.99,9.86
459891.55,3642758.01,18.89
459890.33,3642758.01,13.030000000000001
459889.6,3642758.01,9.57
459889.28,3642758.01,8.0
459891.04,3642758.03,18.46
459889.91000000003,3642758.03,13.030000000000001
459889.12,3642758.03,9.23
459888.55,3642758.03,6.5
459890.62,3642758.04,18.36
459888.67,3642758.04,9.02
459888.14,3642758.04,6.45
459890.66000000003,3642758.06,20.45
459890.21,3642758.06,18.3
459888.25,3642758.06,8.950000000000001
459887.47,3642758.06,5.07
459890.32,3642758.07,20.62
459890.14,3642758.07,19.82
459887.85,3642758.07,8.75
459887.32,3642758.07,6.22
459889.84,3642758.09,20.25
459889.71,3642758.09,19.59
459887.42,3642758.09,8.53
459889.59,3642758.1,21.05
459889.42,3642758.1,20.22
459889.68,3642758.12,23.35
459889.21,3642758.12,21.13
459886.79,3642758.12,9.57
459889.45,3642758.14,24.25
459889.07,3642758.15,24.330000000000002
459888.91000000003,3642758.15,23.6
459885.99,3642758.15,9.47
459888.51,3642758.17,23.490000000000002
459888.27,3642758.17,22.3
459887.86,3642758.17,20.22
459885.82,3642758.17,10.47
459885.5,3642758.17,8.92
459887.88,3642758.18,22.36
459887.39,3642758.18,20.0
459885.55,3642758.18,11.22
459887.34,3642758.2,21.71
459887.04,3642758.2,20.38
459885.09,3642758.2,10.82
459884.87,3642758.2,9.8
459887.42,3642758.21,23.96
459887.0,3642758.21,22.05
459886.65,3642758.21,20.38
459884.52,3642758.21,9.97
459884.23,3642758.21,8.48
459887.01,3642758.23,24.060000000000002
459886.63,3642758.23,22.25
459884.17,3642758.23,10.11
459883.91000000003,3642758.23,8.91
459886.17,3642758.25,21.990000000000002
459883.38,3642758.25,8.540000000000001
459885.61,3642758.26,21.28
459882.96,3642758.26,8.58
459885.52,3642758.28,22.62
459885.22,3642758.28,21.18
459885.16000000003,3642758.29,22.59
459884.76,3642758.29,20.63
459884.72,3642758.31,22.29
459884.22,3642758.31,19.76
459884.61,3642758.32,23.63
459884.28,3642758.32,21.88
459884.09,3642758.34,22.97
459883.07,3642758.34,18.330000000000002
459882.53,3642758.34,15.700000000000001
459884.0,3642758.35,24.39
459883.8,3642758.35,23.46
459883.39,3642758.35,21.61
459882.99,3642758.35,19.75
459883.53,3642758.37,24.13
459883.25,3642758.37,22.84
459882.91000000003,3642758.37,21.27
459882.5,3642758.37,19.3
459883.04,3642758.38,23.72
459882.78,3642758.38,22.46
459882.56,3642758.38,21.42
459881.8,3642758.39,17.82
459883.1,3642758.4,25.740000000000002
459882.85,3642758.4,24.57
459882.56,3642758.42,25.13
459882.31,3642758.42,23.96
459881.6,3642758.42,20.6
459880.99,3642758.42,17.86
459882.19,3642758.43,25.330000000000002
459881.82,3642758.43,23.55
459881.79,3642758.45,25.16
459881.42,3642758.45,23.46
459881.15,3642758.45,22.29
459881.39,3642758.46,25.310000000000002
459880.96,3642758.46,23.36
459880.42,3642758.48,22.85
459879.62,3642758.48,19.1
459879.1,3642758.48,16.61
459880.01,3642758.5,22.8
459918.92,3642757.4,16.2
459918.79,3642757.42,17.59
459918.53,3642757.41,16.02
459918.38,3642757.41,15.16
459918.4,3642757.43,17.69
459918.13,3642757.43,16.1
459917.9,3642757.43,14.73
459918.02,3642757.45,17.650000000000002
459917.7,3642757.45,15.9
459917.55,3642757.45,15.05
459917.56,3642757.47,17.490000000000002
459917.13,3642757.46,15.17
459917.17,3642757.48,17.53
459916.7,3642757.48,14.91
459916.78,3642757.5,17.54
459916.43,3642757.49,15.63
459916.25,3642757.49,14.66
459916.39,3642757.51,17.6
459916.25,3642757.51,16.85
459915.97,3642757.51,15.35
459916.01,3642757.52,17.53
459915.84,3642757.52,16.61
459914.97,3642757.52,11.88
459915.55,3642757.54,17.39
459914.67,3642757.54,12.61
459915.77,3642757.56,20.67
459915.19,3642757.56,17.55
459915.36,3642757.58,20.77
459915.15,3642757.58,19.61
459914.83,3642757.57,17.93
459915.44,3642757.59,23.150000000000002
459915.25,3642757.59,22.17
459915.0,3642757.59,20.830000000000002
459914.46,3642757.59,17.93
459913.92,3642757.58,14.97
459915.18,3642757.61,23.95
459914.94,3642757.61,22.67
459914.68,3642757.61,21.23
459914.74,3642757.63,23.81
459914.57,3642757.62,22.86
459913.85,3642757.62,19.0
459914.45,3642757.64,24.55
459914.04,3642757.64,22.36
459913.79,3642757.64,21.0
459913.38,3642757.64,18.82
